GAME-ID,DATE,OPENING SPREAD,OPENING TOTAL,CLOSING SPREAD,CLOSING TOTAL,PACE,team,home_away,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOTR,Assists,PF,ST,TO,total_TO,BL,PTS,opp_PTS,POSS,OEFF,DEFF,rest_days,EFG,OREB,FTR,TOVR,opp_EFG,opp_OREB,opp_FTR,opp_TOVR,opp_team,opp_FG,opp_FGA,opp_3P,opp_3PA,opp_FT,opp_FTA,opp_OR,opp_DR,opp_TOT,opp_A,opp_PF,opp_ST,opp_TO,opp_total_TO,opp_BL,opp_POSS,opp_OEFF,opp_DEFF,opp_rest_days,win,EFG_diff
21800576,1/5/2019,-9,219.5,-9,218,97.34711773,Denver,H,47,102,14,39,15,20,17,29,46,30,19,10,7,8,6,123,110,97.34711773,126.351969,112.9976958,1,0.529411765,0.326923077,0.147058824,0.067340067,0.542682927,0.292682927,0.256097561,0.153929736,Charlotte,39,82,11,29,21,26,12,35,47,22,18,7,17,17,4,97.34711773,112.9976958,126.351969,2,1,-0.013271162
21800577,1/5/2019,1.5,208,3.5,209.5,101.0236141,Detroit,H,39,82,11,25,16,20,5,39,44,18,23,7,18,18,2,105,110,101.0236141,103.9360954,108.8854333,2,0.542682927,0.125,0.195121951,0.165441176,0.518292683,0.152173913,0.304878049,0.111028868,Utah,39,82,7,21,25,32,7,35,42,24,23,12,12,12,6,101.0236141,108.8854333,103.9360954,B2B,0,0.024390244
21800578,1/5/2019,-6,226.5,-6.5,227.5,100.4616667,Philadelphia,H,39,83,6,26,22,33,8,41,49,31,20,7,10,10,5,106,100,100.4616667,105.5128822,99.5404549,2,0.506024096,0.166666667,0.265060241,0.093005952,0.482954545,0.18,0.170454545,0.132602546,Dallas,38,88,9,31,15,23,9,40,49,27,23,4,15,15,3,100.4616667,99.5404549,105.5128822,3IN4-B2B,1,0.023069551
21800579,1/5/2019,8.5,222.5,9,222.5,99.72727273,Cleveland,H,36,88,12,33,14,18,10,24,34,22,23,12,17,20,3,98,133,99.72727273,98.26800365,133.3637192,3IN4-B2B,0.477272727,0.227272727,0.159090909,0.172532781,0.666666667,0.294117647,0.308641975,0.137918352,New Orleans,47,81,14,27,25,29,10,34,44,29,18,13,14,15,7,99.72727273,133.3637192,98.26800365,2,0,-0.189393939
21800580,1/5/2019,-6.5,222.5,-5.5,227,102.0384211,Milwaukee,H,40,81,14,37,22,27,4,34,38,29,20,9,14,16,2,116,123,102.0384211,113.6826686,120.5428296,B2B,0.580246914,0.105263158,0.271604938,0.146950771,0.597560976,0.105263158,0.304878049,0.103150788,Toronto,42,82,14,31,25,31,4,34,38,28,22,9,11,11,6,102.0384211,120.5428296,113.6826686,1,0,-0.017314062
21800581,1/5/2019,-9,205,-8.5,204,101.1475,San Antonio,H,36,73,7,22,29,35,3,40,43,26,19,10,15,17,3,108,88,101.1475,106.7747596,87.001656,1,0.54109589,0.081081081,0.397260274,0.161290323,0.445121951,0.166666667,0.182926829,0.188577586,Memphis,31,82,11,28,15,19,8,34,42,21,29,12,20,21,3,101.1475,87.001656,106.7747596,3IN4-B2B,1,0.095973939
21800582,1/5/2019,1.5,216.5,-2.5,219,90.01220745,Portland,H,43,94,9,28,15,20,17,30,47,27,11,7,9,9,2,110,101,90.01220745,122.2056465,112.2070027,B2B,0.505319149,0.361702128,0.159574468,0.080500894,0.541666667,0.25,0.119047619,0.118483412,Houston,39,84,13,38,10,12,10,30,40,13,22,6,12,12,5,90.01220745,112.2070027,122.2056465,1,1,-0.036347518
21800583,1/5/2019,8.5,238.5,8,238.5,96.60135889,Sacramento,H,46,97,20,36,11,14,14,29,43,34,18,12,8,8,0,123,127,96.60135889,127.3274014,131.4681299,1,0.577319588,0.285714286,0.113402062,0.071968334,0.61827957,0.292682927,0.129032258,0.123718628,Golden State,47,93,21,47,12,14,12,35,47,29,16,5,13,14,8,96.60135889,131.4681299,127.3274014,1,0,-0.040959982
21800584,1/6/2019,2,208,2,207.5,95.09294275,Chicago,H,41,88,7,18,11,15,11,33,44,20,15,6,12,14,4,100,117,95.09294275,105.1602749,123.0375216,1,0.505681818,0.255813953,0.125,0.128913444,0.602409639,0.153846154,0.204819277,0.097389949,Brooklyn,42,83,16,46,17,22,6,32,38,29,16,6,9,10,3,95.09294275,123.0375216,105.1602749,1,0,-0.09672782
21800585,1/6/2019,-6.5,222,-8,224.5,104.0920202,Minnesota,H,41,89,11,32,15,21,8,42,50,24,27,10,14,14,9,108,86,104.0920202,103.754351,82.61920542,1,0.52247191,0.181818182,0.168539326,0.124732716,0.396551724,0.222222222,0.195402299,0.174534574,LA Lakers,32,87,5,22,17,28,12,36,48,20,20,6,21,21,4,104.0920202,82.61920542,103.754351,1,1,0.125920186
21800586,1/6/2019,-7.5,220.5,-6.5,220,98.32037238,LA Clippers,H,40,93,8,22,18,23,11,42,53,20,21,5,7,8,5,106,96,98.32037238,107.8108203,97.63998821,1,0.47311828,0.211538462,0.193548387,0.07199424,0.421348315,0.236363636,0.235955056,0.105485232,Orlando,33,89,9,31,21,29,13,41,54,24,18,6,12,12,7,98.32037238,97.63998821,107.8108203,1,1,0.051769965
21800587,1/6/2019,5,221.5,6.5,218.5,97.83170135,Atlanta,H,43,91,10,24,10,13,14,45,59,25,22,7,17,17,2,106,82,97.83170135,108.3493372,83.81741181,1,0.527472527,0.325581395,0.10989011,0.149489975,0.385057471,0.210526316,0.172413793,0.124025514,Miami,31,87,5,34,15,27,12,29,41,23,17,11,13,14,7,97.83170135,83.81741181,108.3493372,1,1,0.142415056
21800588,1/6/2019,-10.5,225,-10,227.5,100.8709478,Oklahoma City,H,38,88,10,25,12,19,7,34,41,22,17,8,14,15,3,98,116,100.8709478,97.15384074,114.9984237,1,0.488636364,0.152173913,0.136363636,0.134698276,0.485148515,0.32,0.178217822,0.075200535,Washington,44,101,10,37,18,22,16,39,55,25,16,8,9,9,8,100.8709478,114.9984237,97.15384074,1,0,0.003487849
21800589,1/6/2019,-3,213,-1,213.5,99.737,Toronto,H,44,85,17,33,16,17,8,33,41,30,21,9,15,15,4,121,105,99.737,121.3190692,105.2768782,3IN4-B2B,0.617647059,0.2,0.188235294,0.139560849,0.478723404,0.266666667,0.159574468,0.119863014,Indiana,43,94,4,17,15,20,12,32,44,24,19,8,14,14,4,99.737,105.2768782,121.3190692,1,1,0.138923655
21800590,1/6/2019,2.5,224,-2,225.5,103.2757143,Phoenix,H,43,83,10,25,17,19,3,33,36,23,25,8,14,15,4,113,119,103.2757143,109.4158494,115.2255405,1,0.578313253,0.085714286,0.204819277,0.141030463,0.521978022,0.29787234,0.263736264,0.124007937,Charlotte,44,91,7,25,24,34,14,32,46,22,21,9,15,15,1,103.2757143,115.2255405,109.4158494,B2B,0,0.056335231
21800591,1/7/2019,3.5,213.5,2.5,214.5,92.6665825,Detroit,H,42,85,9,32,14,17,9,28,37,22,22,5,10,13,2,107,119,92.6665825,115.4677308,128.4173828,1,0.547058824,0.236842105,0.164705882,0.123246113,0.588607595,0.243243243,0.329113924,0.088166144,San Antonio,43,79,7,20,26,32,9,29,38,24,15,5,9,9,5,92.6665825,128.4173828,115.4677308,1,0,-0.041548771
21800592,1/7/2019,-10.5,218.5,-10.5,219.5,104.024417,Boston,H,47,93,12,32,10,12,6,37,43,37,21,13,13,14,2,116,95,104.024417,111.5122808,91.32471274,2,0.569892473,0.136363636,0.107526882,0.124688279,0.474683544,0.195652174,0.253164557,0.219915552,Brooklyn,32,79,11,42,20,22,9,38,47,19,16,5,23,25,4,104.024417,91.32471274,111.5122808,3IN4-B2B,1,0.095208929
21800593,1/7/2019,-1,215,-1,215.5,99.39997475,Houston,H,38,76,22,47,27,34,4,30,34,28,23,8,15,15,3,125,113,99.39997475,125.7545591,113.6821214,1,0.644736842,0.111111111,0.355263158,0.141562854,0.510752688,0.318181818,0.193548387,0.120440468,Denver,44,93,7,29,18,21,14,32,46,26,21,7,14,14,3,99.39997475,113.6821214,125.7545591,1,1,0.133984154
21800594,1/7/2019,-5.5,221.5,-5,223,100.3571395,Milwaukee,H,46,98,9,25,13,16,10,36,46,27,19,10,10,11,6,114,102,100.3571395,113.5943099,101.6370141,3IN4,0.515306122,0.222222222,0.132653061,0.094794898,0.5,0.234042553,0.186046512,0.134989201,Utah,36,86,14,37,16,23,11,35,46,20,21,6,15,15,6,100.3571395,101.6370141,113.5943099,3IN4,1,0.015306122
21800595,1/7/2019,-5.5,212.5,-4.5,214,97.85841463,New Orleans,H,44,79,6,17,20,29,5,35,40,27,18,13,14,14,4,114,95,97.85841463,116.4948364,97.07903031,1,0.594936709,0.142857143,0.253164557,0.132375189,0.512820513,0.146341463,0.192307692,0.173210162,Memphis,35,78,10,30,15,18,6,30,36,28,23,5,18,18,7,97.85841463,97.07903031,116.4948364,3IN4,1,0.082116196
21800596,1/7/2019,-7,224.5,-7.5,222,102.3665067,Dallas,H,36,86,8,30,17,24,14,38,52,12,20,10,18,19,7,97,107,102.3665067,94.75755606,104.5263763,3IN4,0.465116279,0.29787234,0.197674419,0.164416753,0.478723404,0.224489796,0.180851064,0.11678345,LA Lakers,41,94,8,29,17,27,11,33,44,28,20,12,13,14,2,102.3665067,104.5263763,94.75755606,3IN4-B2B,0,-0.013607125
21800597,1/7/2019,-11.5,220.5,-11.5,222.5,97.42956522,Portland,H,40,85,11,31,20,29,12,39,51,25,21,7,14,15,5,111,101,97.42956522,113.9284567,103.6646318,3IN4,0.535294118,0.260869565,0.235294118,0.133025896,0.443820225,0.264150943,0.247191011,0.098319628,New York,36,89,7,23,22,27,14,34,48,18,19,9,11,11,2,97.42956522,103.6646318,113.9284567,2,1,0.091473893
21800598,1/7/2019,-5,224,-5,223,105.9201566,Sacramento,H,45,98,10,34,11,20,9,48,57,24,18,11,9,9,4,111,95,105.9201566,104.7959176,89.69019972,1,0.510204082,0.18,0.112244898,0.077720207,0.442528736,0.094339623,0.206896552,0.140894681,Orlando,32,87,13,37,18,24,5,41,46,15,15,8,16,16,1,105.9201566,89.69019972,104.7959176,3IN4-B2B,1,0.067675346
21800599,1/8/2019,9.5,207,10.5,208.5,94.4086631,Cleveland,H,41,76,13,29,20,23,8,27,35,24,20,4,16,16,3,115,123,94.4086631,121.8108553,130.2846539,2,0.625,0.235294118,0.263157895,0.156678418,0.593406593,0.181818182,0.164835165,0.056947608,Indiana,49,91,10,26,15,19,6,26,32,34,18,11,6,6,0,94.4086631,130.2846539,121.8108553,1,0,0.031593407
21800600,1/8/2019,-9.5,227.5,-8,227,103.8742683,Philadelphia,H,49,88,17,33,17,25,13,36,49,39,20,10,19,20,2,132,115,103.8742683,127.0767074,110.7107678,2,0.653409091,0.317073171,0.193181818,0.168067227,0.583333333,0.142857143,0.202380952,0.154208999,Washington,42,84,14,32,17,21,6,28,34,26,18,14,16,17,3,103.8742683,110.7107678,127.0767074,1,1,0.070075758
21800601,1/8/2019,1,209.5,-2,209.5,91.08579545,Miami,H,38,83,8,31,15,25,9,29,38,24,18,9,6,6,8,99,103,91.08579545,108.6887363,113.0802004,1,0.506024096,0.204545455,0.180722892,0.06,0.522988506,0.340909091,0.137931034,0.144822592,Denver,41,87,9,27,12,17,15,35,50,32,20,2,16,16,2,91.08579545,113.0802004,108.6887363,3IN4-B2B,0,-0.016964409
21800602,1/8/2019,-15,228.5,-13.5,228.5,104.7838043,Toronto,H,37,80,10,32,20,27,6,33,39,26,20,18,18,19,7,104,101,104.7838043,99.25197949,96.38894162,3IN4,0.525,0.139534884,0.25,0.171356421,0.517241379,0.282608696,0.126436782,0.223066755,Atlanta,40,87,10,27,11,16,13,37,50,22,22,12,26,27,2,104.7838043,96.38894162,99.25197949,1,1,0.007758621
21800603,1/8/2019,-7.5,223.5,-8.5,229,98.93327703,Oklahoma City,H,43,85,12,30,19,26,10,33,43,22,30,4,16,16,5,117,119,98.93327703,118.2615228,120.2830873,1,0.576470588,0.27027027,0.223529412,0.142298115,0.483333333,0.3125,0.355555556,0.085034014,Minnesota,38,90,11,31,32,40,15,27,42,25,23,9,10,10,4,98.93327703,120.2830873,118.2615228,1,0,0.093137255
21800604,1/8/2019,3,231,4,227.5,104.182875,Phoenix,H,45,88,10,25,15,19,9,28,37,31,25,18,19,19,7,115,111,104.182875,110.3828244,106.5434218,1,0.568181818,0.225,0.170454545,0.164701803,0.56875,0.3,0.25,0.218928932,Sacramento,38,80,15,29,20,29,12,31,43,26,19,11,25,26,5,104.182875,106.5434218,110.3828244,3IN4-B2B,1,-0.000568182
21800605,1/8/2019,-16.5,230,-17,232.5,100.7835659,Golden State,H,49,96,14,45,10,12,15,34,49,36,14,9,15,16,10,122,95,100.7835659,121.0514819,94.26139982,2,0.583333333,0.333333333,0.104166667,0.136425648,0.431818182,0.209302326,0.215909091,0.148809524,New York,35,88,6,24,19,21,9,30,39,13,12,11,16,17,1,100.7835659,94.26139982,121.0514819,B2B,1,0.151515152
21800606,1/8/2019,-5,230,-6,232,101.768125,LA Clippers,H,48,93,14,30,18,21,7,38,45,28,24,6,10,10,11,128,109,101.768125,125.776121,107.106228,1,0.591397849,0.175,0.193548387,0.089094797,0.466666667,0.208333333,0.277777778,0.096694796,Charlotte,36,90,12,33,25,29,10,33,43,20,20,5,11,11,5,101.768125,107.106228,125.776121,3IN4,1,0.124731183
21800607,1/9/2019,-6.5,212.5,-7.5,216.5,101.7716176,Boston,H,50,88,14,32,21,24,9,39,48,32,25,7,13,14,7,135,108,101.7716176,132.6499501,106.1199601,1,0.647727273,0.25,0.238636364,0.124378109,0.478021978,0.235294118,0.230769231,0.094404394,Indiana,39,91,9,28,21,33,12,27,39,26,18,6,11,11,0,101.7716176,106.1199601,132.6499501,3IN4-B2B,1,0.169705295
21800608,1/9/2019,2.5,226,3.5,227.5,102.6115556,Washington,H,47,87,13,27,16,21,11,28,39,26,21,16,18,19,2,123,106,102.6115556,119.8695404,103.3022055,3IN4-B2B,0.614942529,0.275,0.183908046,0.164873308,0.476744186,0.377777778,0.279069767,0.194111938,Philadelphia,37,86,8,27,24,31,17,29,46,23,20,12,24,24,3,102.6115556,103.3022055,119.8695404,B2B,1,0.138198343
21800609,1/9/2019,-8.5,227,-8.5,226.5,107.335,Brooklyn,H,43,95,10,30,20,26,18,36,54,21,28,10,18,20,9,116,100,107.335,108.072856,93.16625518,3IN4,0.505263158,0.346153846,0.210526316,0.158177792,0.393939394,0.333333333,0.222222222,0.166666667,Atlanta,36,99,6,35,22,25,18,34,52,17,24,8,19,22,6,107.335,93.16625518,108.072856,3IN4-B2B,1,0.111323764
21800610,1/9/2019,-1,225.5,2,228.5,101.7230952,Houston,H,32,85,18,48,27,32,14,32,46,19,18,4,18,19,7,109,116,101.7230952,107.1536407,114.0350672,1,0.482352941,0.264150943,0.317647059,0.160907859,0.527472527,0.238095238,0.21978022,0.113477654,Milwaukee,44,91,8,27,20,24,10,39,49,26,25,11,13,13,5,101.7230952,114.0350672,107.1536407,1,0,-0.045119586
21800611,1/9/2019,3,204,2.5,206,97.92632353,Memphis,H,37,90,8,33,14,20,9,43,52,22,22,6,9,9,8,96,86,97.92632353,98.03288487,87.82112603,1,0.455555556,0.166666667,0.155555556,0.083487941,0.427710843,0.156862745,0.180722892,0.138734739,San Antonio,30,83,11,27,15,23,8,45,53,14,19,4,13,15,2,97.92632353,87.82112603,98.03288487,1,1,0.027844712
21800612,1/9/2019,-13.5,221.5,-14,225,102.7497619,New Orleans,H,46,84,12,29,36,39,11,33,44,33,21,7,16,17,7,140,124,102.7497619,136.2533571,120.6815449,1,0.619047619,0.333333333,0.428571429,0.143872715,0.556818182,0.214285714,0.295454545,0.113835377,Cleveland,42,88,14,30,26,30,9,22,31,27,30,7,13,13,3,102.7497619,120.6815449,136.2533571,B2B,1,0.062229437
21800613,1/9/2019,-9,221,-11,217.5,98.8103466,Dallas,H,30,70,12,34,32,45,8,34,42,21,17,7,19,20,5,104,94,98.8103466,105.2521356,95.13173796,1,0.514285714,0.210526316,0.457142857,0.182149362,0.470238095,0.170731707,0.178571429,0.138580931,Phoenix,36,84,7,25,15,21,7,30,37,22,34,10,15,15,8,98.8103466,95.13173796,105.2521356,3IN4-B2B,1,0.044047619
21800614,1/9/2019,-8.5,206.5,-9.5,207.5,96.3943785,Utah,H,41,84,12,33,12,14,4,40,44,24,20,5,13,13,3,106,93,96.3943785,109.9649188,96.47865513,1,0.55952381,0.105263158,0.142857143,0.126017836,0.475903614,0.14893617,0.168674699,0.115606936,Orlando,33,83,13,33,14,20,7,34,41,17,20,6,11,12,4,96.3943785,96.47865513,109.9649188,3IN4,1,0.083620195
21800615,1/9/2019,-9.5,205.5,-9.5,209.5,100.8066925,Portland,H,47,83,11,26,19,21,6,37,43,28,21,6,16,16,7,124,112,100.8066925,123.0077061,111.1037346,1,0.63253012,0.181818182,0.228915663,0.14781966,0.510752688,0.212765957,0.182795699,0.105857445,Chicago,43,93,9,22,17,19,10,27,37,22,18,5,12,12,3,100.8066925,111.1037346,123.0077061,2,1,0.121777432
21800616,1/9/2019,-1.5,218,-1,216.5,94.53598413,LA Lakers,H,46,82,8,23,13,18,9,38,47,30,17,5,14,15,6,113,100,94.53598413,119.531204,105.7798265,3IN4,0.609756098,0.257142857,0.158536585,0.142966069,0.534883721,0.155555556,0.093023256,0.106630477,Detroit,39,86,14,44,8,14,7,26,33,23,20,8,9,11,2,94.53598413,105.7798265,119.531204,1,1,0.074872377
21800617,1/10/2019,1,210,2.5,211.5,95.35662632,Miami,H,46,96,18,39,5,8,10,41,51,33,18,7,8,9,4,115,99,95.35662632,120.5999042,103.8207871,1,0.572916667,0.263157895,0.052083333,0.082934021,0.471910112,0.18,0.168539326,0.102344622,Boston,36,89,12,34,15,17,9,28,37,20,10,5,10,11,8,95.35662632,103.8207871,120.5999042,3IN4-B2B,1,0.101006554
21800618,1/10/2019,-5.5,226,-6,226,98.00253623,Denver,H,50,99,11,28,10,13,15,38,53,29,23,7,9,9,8,121,100,98.00253623,123.4661925,102.0381756,3IN4,0.560606061,0.333333333,0.101010101,0.079141752,0.471264368,0.173913043,0.206896552,0.108656284,LA Clippers,38,87,6,24,18,26,8,30,38,21,16,4,12,12,6,98.00253623,102.0381756,123.4661925,1,1,0.089341693
21800619,1/10/2019,1,224.5,1.5,224,100.2688727,San Antonio,H,56,99,16,19,26,29,5,38,43,38,25,8,17,17,10,154,147,121.1582212,127.1065212,121.328952,3IN4-B2B,0.646464646,0.125,0.262626263,0.13202858,0.574561404,0.269230769,0.140350877,0.094504216,Oklahoma City,58,114,15,35,16,24,14,35,49,33,24,8,13,13,5,121.1582212,121.328952,127.1065212,1,1,0.071903243
21800620,1/10/2019,-5,224.5,-8,221.5,101.4333077,Sacramento,H,44,86,9,22,15,20,11,36,47,29,22,7,19,20,8,112,102,101.4333077,110.4173792,100.5586846,3IN4,0.563953488,0.282051282,0.174418605,0.174216028,0.493902439,0.2,0.256097561,0.177683014,Detroit,35,82,11,38,21,24,9,28,37,22,21,13,19,20,3,101.4333077,100.5586846,110.4173792,3IN4-B2B,1,0.070051049
21800621,1/11/2019,-12.5,231.5,-10.5,233.5,98.12369118,Philadelphia,H,45,87,11,33,20,27,11,19,30,31,23,13,15,15,4,121,123,98.12369118,123.3137467,125.3519905,3IN4,0.58045977,0.275,0.229885057,0.131717597,0.62962963,0.441176471,0.259259259,0.184404636,Atlanta,45,81,12,25,21,27,15,29,44,27,24,7,21,21,4,98.12369118,125.3519905,123.3137467,3IN4,0,-0.04916986
21800622,1/11/2019,7.5,231,2,227.5,99.86541735,Washington,H,40,82,18,33,15,20,6,37,43,28,17,10,16,17,3,113,106,99.86541735,113.1522833,106.1428499,3IN4,0.597560976,0.153846154,0.182926829,0.157699443,0.52247191,0.212765957,0.146067416,0.134553283,Milwaukee,40,89,13,40,13,17,10,33,43,26,17,8,15,15,6,99.86541735,106.1428499,113.1522833,1,1,0.075089065
21800623,1/11/2019,8,218.5,8,218,100.5130114,New York,H,39,88,14,39,14,16,8,29,37,22,18,8,16,17,5,106,121,100.5130114,105.4589834,120.3824245,2,0.522727273,0.181818182,0.159090909,0.151731524,0.585106383,0.275,0.117021277,0.124069479,Indiana,49,94,12,26,11,11,11,36,47,30,15,8,14,14,1,100.5130114,120.3824245,105.4589834,3IN4,0,-0.06237911
21800624,1/11/2019,-10.5,219.5,-10,225,109.1499138,Toronto,H,48,105,11,35,15,24,13,42,55,32,22,10,9,10,4,122,105,109.1499138,111.772878,96.19796879,2,0.50952381,0.224137931,0.142857143,0.079643198,0.482954545,0.176470588,0.227272727,0.143824027,Brooklyn,37,88,11,30,20,30,9,45,54,20,21,4,17,17,4,109.1499138,96.19796879,111.772878,1,1,0.026569264
21800625,1/11/2019,-14.5,217.5,-14,216,106.4533125,Houston,H,46,89,20,52,29,32,8,37,45,28,18,8,15,15,9,141,113,106.4533125,132.4524307,106.1498203,1,0.629213483,0.195121951,0.325842697,0.12703252,0.5,0.139534884,0.269662921,0.114598025,Cleveland,40,89,9,33,24,26,6,33,39,24,24,12,13,13,4,106.4533125,106.1498203,132.4524307,3IN4,1,0.129213483
21800626,1/11/2019,-4.5,221,-4.5,224,100.0550499,Minnesota,H,47,102,10,24,11,13,17,36,53,27,20,5,13,13,10,115,119,100.0550499,114.9367274,118.9345266,2,0.509803922,0.346938776,0.107843137,0.10768721,0.520618557,0.234042553,0.18556701,0.061103352,Dallas,44,97,13,38,18,24,11,32,43,25,16,7,7,7,7,100.0550499,118.9345266,114.9367274,1,0,-0.010814635
21800627,1/11/2019,-10,217,-8.5,214.5,108.0205556,Utah,H,38,96,15,42,22,32,15,50,65,24,20,9,16,16,9,113,95,108.0205556,104.6097193,87.94622423,1,0.473958333,0.277777778,0.229166667,0.126903553,0.383495146,0.242424242,0.155339806,0.102718078,LA Lakers,37,103,5,27,16,24,16,39,55,14,23,9,12,13,5,108.0205556,87.94622423,104.6097193,1,1,0.090463188
21800628,1/11/2019,-6.5,223,-6.5,222,98.383375,Portland,H,52,93,15,40,8,9,7,40,47,31,20,10,9,9,16,127,96,98.383375,129.0868503,97.57746164,1,0.639784946,0.175,0.086021505,0.084937712,0.472222222,0.2,0.122222222,0.126080692,Charlotte,36,90,13,30,11,16,10,33,43,23,10,3,13,14,2,98.383375,97.57746164,129.0868503,2,1,0.167562724
21800629,1/11/2019,-15.5,221.5,-15.5,221,100.2674286,Golden State,H,53,92,18,39,22,26,11,38,49,38,27,6,12,12,8,146,109,100.2674286,145.6105957,108.7092803,2,0.673913043,0.314285714,0.239130435,0.103950104,0.506410256,0.11627907,0.384615385,0.122687807,Chicago,35,78,9,20,30,34,5,24,29,16,21,9,13,13,1,100.2674286,108.7092803,145.6105957,1,1,0.167502787
21800630,1/12/2019,-7.5,221,-7.5,222,96.33484783,LA Clippers,H,36,74,9,18,23,29,6,32,38,25,19,7,17,17,5,104,109,96.33484783,107.9567803,113.1470101,1,0.547297297,0.15,0.310810811,0.16383963,0.529411765,0.304347826,0.223529412,0.159744409,Detroit,37,85,16,37,19,22,14,34,48,20,26,12,16,18,5,96.33484783,113.1470101,107.9567803,3IN4,0,0.017885533
21800631,1/12/2019,-4.5,196.5,-3,196,92.65526316,Miami,H,40,80,15,31,17,24,10,28,38,25,23,7,14,14,4,112,108,92.65526316,120.8781846,116.5611065,1,0.59375,0.263157895,0.2125,0.133894415,0.537037037,0.263157895,0.259259259,0.122780506,Memphis,39,81,9,29,21,27,10,28,38,18,21,9,10,13,6,92.65526316,116.5611065,120.8781846,2,1,0.056712963
21800632,1/12/2019,7,210,7,213.5,98.30909804,Orlando,H,36,84,11,38,22,24,9,41,50,21,20,2,15,15,5,105,103,98.30909804,106.8059845,104.7715848,2,0.494047619,0.2,0.261904762,0.136911281,0.466666667,0.196078431,0.211111111,0.072516316,Boston,38,90,8,32,19,28,10,36,46,19,18,7,8,8,3,98.30909804,104.7715848,106.8059845,3IN4,1,0.027380952
21800633,1/12/2019,-1.5,234,1.5,237.5,101.9872222,Minnesota,H,40,93,11,39,19,24,15,35,50,23,20,7,13,15,5,110,106,101.9872222,107.8566487,103.9345888,B2B,0.489247312,0.283018868,0.204301075,0.126518219,0.488505747,0.222222222,0.24137931,0.148393855,New Orleans,40,87,5,24,21,24,10,38,48,22,20,7,15,17,8,101.9872222,103.9345888,107.8566487,2,1,0.000741565
21800634,1/12/2019,-3.5,228,-6,227,103.9055742,Oklahoma City,H,43,93,11,23,25,29,7,40,47,27,16,10,7,7,5,122,112,103.9055742,117.4142974,107.7901747,1,0.521505376,0.152173913,0.268817204,0.062078751,0.510416667,0.245283019,0.145833333,0.117845118,San Antonio,44,96,10,31,14,20,13,39,52,21,18,5,14,14,7,103.9055742,107.7901747,117.4142974,3IN4,1,0.01108871
21800635,1/12/2019,10,217.5,9,217.5,96.64503676,Phoenix,H,38,92,8,26,18,25,14,35,49,29,19,11,9,9,9,102,93,96.64503676,105.5408569,96.22842839,2,0.456521739,0.274509804,0.195652174,0.080357143,0.443181818,0.270833333,0.170454545,0.148238577,Denver,34,88,10,31,15,22,13,37,50,25,19,7,15,17,6,96.64503676,96.22842839,105.5408569,1,1,0.013339921
21800636,1/12/2019,-4,234.5,-6,233.5,101.7966182,Sacramento,H,41,99,14,37,8,12,12,37,49,27,21,8,11,11,5,104,97,101.7966182,102.1644941,95.28803779,1,0.484848485,0.218181818,0.080808081,0.095419847,0.477272727,0.26,0.147727273,0.169952413,Charlotte,36,88,12,36,13,22,13,43,56,21,17,6,18,20,11,101.7966182,95.28803779,102.1644941,B2B,1,0.007575758
21800637,1/12/2019,-11.5,206,-11.5,207,101.3440876,Utah,H,38,88,16,45,18,25,10,42,52,23,18,6,13,13,11,110,102,101.3440876,108.5411124,100.6472133,3IN4-B2B,0.522727273,0.212765957,0.204545455,0.116071429,0.448453608,0.192307692,0.154639175,0.09525459,Chicago,40,97,7,25,15,17,10,37,47,24,19,8,9,11,7,101.3440876,100.6472133,108.5411124,3IN4-B2B,1,0.074273664
21800638,1/13/2019,6,227.5,9,229,100.6649397,New York,H,37,86,10,31,21,30,7,27,34,24,21,8,10,10,5,105,108,100.6649397,104.3064252,107.2866088,1,0.488372093,0.137254902,0.244186047,0.091575092,0.494252874,0.307692308,0.252873563,0.145051195,Philadelphia,40,87,6,20,22,30,12,44,56,22,21,4,16,17,9,100.6649397,107.2866088,104.3064252,1,0,-0.005880781
21800639,1/13/2019,6.5,227.5,5,225,102.3110929,Washington,H,54,118,19,44,11,18,17,34,51,36,28,11,20,20,7,138,140,123.625904,111.6270908,113.2448747,1,0.538135593,0.288135593,0.093220339,0.137061404,0.533653846,0.333333333,0.278846154,0.161019322,Toronto,49,104,13,36,29,36,17,42,59,24,27,16,21,23,8,123.625904,113.2448747,111.6270908,1,0,0.004481747
21800640,1/13/2019,11,232.5,9.5,232,110.2150278,Atlanta,H,39,96,12,38,24,30,18,36,54,19,30,3,24,24,5,114,133,110.2150278,103.4341707,120.6731991,1,0.46875,0.367346939,0.25,0.18018018,0.592391304,0.181818182,0.260869565,0.116163292,Milwaukee,49,92,11,30,24,33,8,31,39,28,25,13,14,14,4,110.2150278,120.6731991,103.4341707,1,0,-0.123641304
21800641,1/13/2019,4.5,213.5,5.5,215,94.60738676,Orlando,H,41,85,9,24,25,28,12,33,45,25,21,6,11,11,2,116,109,94.60738676,122.6119904,115.212991,B2B,0.535294118,0.292682927,0.294117647,0.10155096,0.5,0.214285714,0.26744186,0.092695588,Houston,38,86,10,42,23,27,9,29,38,20,21,7,10,10,1,94.60738676,115.212991,122.6119904,1,1,0.035294118
